site,date,soil_resp,soil_resp_err,classification
STEI,2021-09-07T00:00:00Z,3.6758975072363693,3.4440582102065145,wd
STEI,2021-09-08T00:00:00Z,3.867755543540761,3.5817222682395777,wd
STEI,2021-09-09T00:00:00Z,3.868718694919001,3.4383367989039684,wd
STEI,2021-09-10T00:00:00Z,3.7553800601085885,3.5192024776113,wd
STEI,2021-09-11T00:00:00Z,3.694224623294977,2.859466145673348,wd
STEI,2021-09-12T00:00:00Z,3.914489918617288,2.4099234041832083,wd
STEI,2021-09-13T00:00:00Z,3.83472153253385,1.4274150853839696,wd
STEI,2021-09-14T00:00:00Z,4.172174251188073,2.6754111594503036,wd
STEI,2021-09-15T00:00:00Z,5.596435185806829,5.010081426327009,wd
STEI,2021-09-16T00:00:00Z,5.511556771236543,4.858846255176244,wd
STEI,2021-09-17T00:00:00Z,6.435269353275548,5.33570235530855,wd
STEI,2021-09-18T00:00:00Z,6.47548276858089,5.206260096615161,wd
STEI,2021-09-19T00:00:00Z,5.9489571522877736,5.032402394580195,wd
STEI,2021-09-20T00:00:00Z,5.7873277411891095,4.818592678401662,wd
STEI,2021-09-21T00:00:00Z,6.5085305466644465,5.3987493495496865,wd
STEI,2021-09-22T00:00:00Z,6.008835252726484,5.049539733427254,wd
STEI,2021-09-23T00:00:00Z,4.806854008004028,3.9768593904507448,wd
STEI,2021-09-24T00:00:00Z,4.38144972587265,3.6292389392885607,wd
STEI,2021-09-25T00:00:00Z,4.496804912714883,3.9634293506259457,wd
STEI,2021-09-26T00:00:00Z,4.338522821820504,3.8157083410175288,wd
STEI,2021-09-27T00:00:00Z,4.124027907862004,3.56632615239842,wd
STEI,2021-09-28T00:00:00Z,4.208009227918954,3.5901945057655382,wd
STEI,2021-09-29T00:00:00Z,4.379777735093885,3.769766213074854,wd
STEI,2021-09-30T00:00:00Z,4.594756494996079,3.8888653755526694,wd
STEI,2021-10-01T00:00:00Z,5.01583701141054,1.852957307703189,wd
STEI,2021-10-02T00:00:00Z,4.92913607087662,3.020097500301678,wd
STEI,2021-10-03T00:00:00Z,5.520166141801549,3.6514257421998684,wd
STEI,2021-10-04T00:00:00Z,5.927174519052453,2.0440690634053182,wd
STEI,2021-10-05T00:00:00Z,5.499177012226563,2.24078069169986,wd
STEI,2021-10-06T00:00:00Z,5.236681746335204,2.3215127470834984,wd
STEI,2021-10-07T00:00:00Z,4.748745655751366,2.7563616115210787,wd
STEI,2021-10-08T00:00:00Z,4.61053209129132,1.032755157245443,wd
STEI,2021-10-09T00:00:00Z,4.47834250367437,0.911019438008541,wd
STEI,2021-10-10T00:00:00Z,4.419372254494573,1.0142191907982234,wd
STEI,2021-10-11T00:00:00Z,4.299385359554606,1.1289817653863088,wd
STEI,2021-10-12T00:00:00Z,4.180186112299598,1.3657319111659545,wd
STEI,2021-10-13T00:00:00Z,4.152820987209921,1.3700596902810602,wd
STEI,2021-10-14T00:00:00Z,4.013594308385109,1.4578502083606966,wd
STEI,2021-10-15T00:00:00Z,3.627708399634705,1.2745139509325467,wd
STEI,2021-10-16T00:00:00Z,3.3642592929729163,1.7205265693939091,wd
STEI,2021-10-17T00:00:00Z,3.0720224963344944,1.2257627534242026,wd
STEI,2021-10-18T00:00:00Z,2.8349615251548705,1.0447833336977426,wd
STEI,2021-10-19T00:00:00Z,2.8070667576102752,1.1441290517403713,wd
STEI,2021-10-20T00:00:00Z,2.7962145918371784,0.9830716004489292,wd
STEI,2021-10-21T00:00:00Z,2.6526112822257972,1.1412171702509057,wd
STEI,2021-10-22T00:00:00Z,2.763806915507714,0.9152708895513666,wd
STEI,2021-10-23T00:00:00Z,2.7135808859941952,1.276756451180205,wd
STEI,2021-10-24T00:00:00Z,2.4734959827236684,0.7693806610769781,wd
STEI,2021-10-25T00:00:00Z,2.3186478856138337,0.6968905418033153,wd
STEI,2021-10-26T00:00:00Z,2.2237907040829845,0.7438016733813526,wd
STEI,2021-10-27T00:00:00Z,2.1570898978463724,1.134236324431253,wd
STEI,2021-10-28T00:00:00Z,2.116169859470973,0.8477925556507687,wd
STEI,2021-10-29T00:00:00Z,2.199982802078678,0.871359036014716,wd
STEI,2021-10-30T00:00:00Z,2.2064347553658736,0.7413402841236089,wd
STEI,2021-10-31T00:00:00Z,2.2095539912729296,0.7324488134818317,wd
STEI,2021-11-01T00:00:00Z,2.086795799948684,0.7928434852075229,wd
STEI,2021-11-02T00:00:00Z,1.931393782208241,0.6405617048664056,wd
STEI,2021-11-03T00:00:00Z,1.796698849754526,0.6635916128845025,wd
STEI,2021-11-04T00:00:00Z,1.7117486487250129,0.6525537474163798,wd
STEI,2021-11-05T00:00:00Z,1.7012863608689723,0.5681775813033304,wd
STEI,2021-11-06T00:00:00Z,1.7364757882715862,0.9323514458355353,wd
STEI,2021-11-07T00:00:00Z,1.7156937050037941,1.043863681887328,wd
STEI,2021-11-08T00:00:00Z,1.753275479150264,0.8781596381220054,wd
STEI,2021-11-09T00:00:00Z,1.7790451516487584,0.8130761730354849,wd
STEI,2021-11-10T00:00:00Z,1.6917211456074925,1.0328900249164952,wd
STEI,2021-11-11T00:00:00Z,1.7542954348225548,0.9925917359671205,wd
STEI,2021-11-12T00:00:00Z,1.906363607510516,1.1744600858486178,wd
STEI,2021-11-13T00:00:00Z,1.892576636414695,0.9523806944346497,wd
STEI,2021-11-14T00:00:00Z,1.77803655038969,1.0649070587571843,wd
STEI,2021-11-15T00:00:00Z,1.765890919725275,0.9916265154153661,wd
STEI,2021-11-16T00:00:00Z,1.6970200608308512,0.9266338021779373,wd
STEI,2021-11-17T00:00:00Z,1.701015240489542,0.804842584271864,wd
STEI,2021-11-18T00:00:00Z,1.703443147853982,0.7409123981342409,wd
STEI,2021-11-19T00:00:00Z,1.720298371623252,0.552266886225556,wd
STEI,2021-11-20T00:00:00Z,1.7039689529204958,0.6826733549715742,wd
STEI,2021-11-21T00:00:00Z,1.6468527330959315,0.5154610841618099,wd
STEI,2021-11-22T00:00:00Z,1.7294393323628419,0.3756147880374242,wd
STEI,2021-11-23T00:00:00Z,1.6017093160263995,0.7876619883839673,wd
STEI,2021-11-24T00:00:00Z,1.5910980636325431,0.6044771409775849,wd
STEI,2021-11-25T00:00:00Z,1.5009545240225588,0.7013034987364742,wd
STEI,2021-11-26T00:00:00Z,1.4620900141510766,0.6660436546364256,wd
STEI,2021-11-27T00:00:00Z,1.4485152838815185,0.5494743272082155,wd
STEI,2021-11-28T00:00:00Z,1.4635864680591444,0.5895666834384143,wd
STEI,2021-11-29T00:00:00Z,1.4672986580016114,0.495689117631897,wd
STEI,2021-11-30T00:00:00Z,1.43751196940661,0.7096122872089875,wd
STEI,2021-12-01T00:00:00Z,1.4240810421061094,0.7316628773000089,cw
STEI,2021-12-02T00:00:00Z,1.3977399320473356,0.7192191387209742,cw
STEI,2021-12-03T00:00:00Z,1.4444935422109026,0.6081385805291869,cw
STEI,2021-12-04T00:00:00Z,1.4313157038225466,0.6401228902250787,cw
STEI,2021-12-05T00:00:00Z,1.3052637260895934,0.6791512906691902,cw
STEI,2021-12-06T00:00:00Z,1.4027143063161935,0.6504946170377502,cw
STEI,2021-12-07T00:00:00Z,1.4215786408599798,0.7232181305629819,cw
STEI,2021-12-08T00:00:00Z,1.4355590808711505,0.6714046136190603,cw
STEI,2021-12-09T00:00:00Z,1.2767665779806439,0.44685859337782724,cw
STEI,2021-12-10T00:00:00Z,1.293383871734207,0.5806569218662546,cw
STEI,2021-12-11T00:00:00Z,1.4970140755514267,0.7329879159157606,cw
STEI,2021-12-12T00:00:00Z,1.5081338718415473,0.7677690348446811,cw
STEI,2021-12-13T00:00:00Z,1.4348984558994664,0.7831501375814429,cw
STEI,2021-12-14T00:00:00Z,1.3483099485940861,0.8065343190889978,cw
STEI,2021-12-15T00:00:00Z,1.4721718355116162,0.7784678550692458,cw
STEI,2021-12-16T00:00:00Z,1.4716800239142938,0.7996492836086254,cw
STEI,2021-12-17T00:00:00Z,1.4727419978795875,0.6924719534310103,cw
STEI,2021-12-18T00:00:00Z,1.3576069879841428,0.6721659791749824,cw
STEI,2021-12-19T00:00:00Z,1.3623201710582693,0.5796902354630263,cw
STEI,2021-12-20T00:00:00Z,1.4164746786036875,0.6888977886181084,cw
STEI,2021-12-21T00:00:00Z,1.347845365642279,0.7163638060580073,cw
STEI,2021-12-22T00:00:00Z,1.385662599302776,0.7559273855979585,cw
STEI,2021-12-23T00:00:00Z,1.4476525967432907,0.5621994523523833,cw
STEI,2021-12-24T00:00:00Z,1.4070789889561033,0.5708688032883404,cw
STEI,2021-12-25T00:00:00Z,1.5798091785006145,0.4554080333799614,cw
STEI,2021-12-26T00:00:00Z,1.5883579899298264,0.847822172745742,cw
STEI,2021-12-27T00:00:00Z,1.6133156142164702,0.8856957864387115,cw
STEI,2021-12-28T00:00:00Z,1.6969891333073308,1.0252394939202736,cw
STEI,2021-12-29T00:00:00Z,1.733996920284747,1.0196763478502298,cw
STEI,2021-12-30T00:00:00Z,1.7498793700371418,1.0815947080964043,cw
STEI,2021-12-31T00:00:00Z,1.7027610515331904,1.0025708553544188,cw
STEI,2022-01-20T00:00:00Z,2.7951889450360876,0.806795692757071,cw
STEI,2022-01-21T00:00:00Z,2.9752178711989634,0.5584490872813009,cw
STEI,2022-01-22T00:00:00Z,3.094301584215243,0.9360998835065775,cw
STEI,2022-01-23T00:00:00Z,3.0177060063808665,1.5279519838748126,cw
STEI,2022-01-24T00:00:00Z,3.010698320700736,1.361564166137232,cw
STEI,2022-01-25T00:00:00Z,3.04641699768956,1.0448879091512981,cw
STEI,2022-01-26T00:00:00Z,3.0472457070235195,1.4763215537235994,cw
STEI,2022-01-27T00:00:00Z,3.0615674211956785,1.351676104955331,cw
STEI,2022-01-28T00:00:00Z,2.9074522590539202,1.1441681289888108,cw
STEI,2022-01-29T00:00:00Z,2.8833736770475262,0.7185590554312884,cw
STEI,2022-01-30T00:00:00Z,2.7995370014431913,0.8437791069573873,cw
STEI,2022-01-31T00:00:00Z,2.7887199511351035,0.7874739621329125,cw
STEI,2022-02-01T00:00:00Z,2.851818399520278,0.9745391337445412,cw
STEI,2022-02-02T00:00:00Z,2.8256248128495303,1.005168413911571,cw
STEI,2022-02-03T00:00:00Z,2.7102984642559873,1.056395658278077,cw
STEI,2022-02-04T00:00:00Z,2.5971565007023307,1.367674856165256,cw
STEI,2022-02-05T00:00:00Z,2.6107559287105366,1.905059675920075,cw
STEI,2022-02-06T00:00:00Z,2.6010326490871747,1.8999550934195137,cw
STEI,2022-02-07T00:00:00Z,2.5336686827914146,1.4504863551406961,cw
STEI,2022-02-08T00:00:00Z,2.4938787595069494,1.6703931548752722,cw
STEI,2022-02-09T00:00:00Z,2.478560627722658,0.7639965108105942,cw
STEI,2022-02-10T00:00:00Z,2.428156858589124,0.6674835423976205,cw
STEI,2022-02-11T00:00:00Z,2.4561879457602918,0.4927315642411047,cw
STEI,2022-02-12T00:00:00Z,2.330362375082958,0.5514290979733485,cw
STEI,2022-02-13T00:00:00Z,2.292851191873561,0.892616314783257,cw
STEI,2022-02-14T00:00:00Z,2.270811298842251,0.7202040100212003,cw
STEI,2022-02-15T00:00:00Z,2.211789374872094,0.7811154750783001,cw
STEI,2022-02-16T00:00:00Z,2.1890412716066066,0.7978557150276472,cw
STEI,2022-02-17T00:00:00Z,2.101030830766595,0.7653768325814716,cw
STEI,2022-02-18T00:00:00Z,1.978033403006895,0.6782328326496665,cw
STEI,2022-02-19T00:00:00Z,2.04860536962898,0.6017034229676104,cw
STEI,2022-02-20T00:00:00Z,1.9736498568980034,0.5306048412893799,cw
STEI,2022-02-21T00:00:00Z,1.8607124123092915,0.8750450059698811,cw
STEI,2022-02-22T00:00:00Z,1.814295713681684,0.5355080488061131,cw
STEI,2022-02-23T00:00:00Z,1.8700290336157734,0.703158611541065,cw
STEI,2022-02-24T00:00:00Z,1.9667090176860953,0.8351308245367975,cw
STEI,2022-02-25T00:00:00Z,1.9629924032855852,0.6258254017277315,cw
STEI,2022-02-26T00:00:00Z,1.995780408038904,0.8430832841732239,cw
STEI,2022-02-27T00:00:00Z,1.9688705065559018,0.6094583397561862,cw
STEI,2022-02-28T00:00:00Z,1.9332150065627698,0.5795284089051986,cw
STEI,2022-03-01T00:00:00Z,1.744904414210946,0.5565508065144162,cw
STEI,2022-03-02T00:00:00Z,1.7219274845401575,0.44837106762921675,cw
STEI,2022-03-03T00:00:00Z,1.777816159695387,0.5168720263237745,cw
STEI,2022-03-04T00:00:00Z,1.9452455943665035,0.40449858155469615,cw
STEI,2022-03-05T00:00:00Z,1.9701950426734178,0.5577692585490128,cw
STEI,2022-03-06T00:00:00Z,1.7623257865725896,0.7410511023313305,cw
STEI,2022-03-07T00:00:00Z,1.533457922197701,0.7794984588523663,cw
STEI,2022-03-08T00:00:00Z,1.2184728614066855,0.5969282003212862,cw
STEI,2022-03-09T00:00:00Z,1.2564928952776961,0.21755420488938487,cw
STEI,2022-03-10T00:00:00Z,1.4627723269060386,0.329568226825908,cw
STEI,2022-03-11T00:00:00Z,1.6850750118840734,0.9820282422133558,cw
STEI,2022-03-12T00:00:00Z,1.6621367344379445,1.0534187848654393,cw
STEI,2022-03-13T00:00:00Z,1.6612632940891066,1.0779919033536025,cw
STEI,2022-03-14T00:00:00Z,1.781688508482176,0.7790665089221819,cw
STEI,2022-03-15T00:00:00Z,1.2852140009157982,0.5867320532680538,cw
STEI,2022-03-16T00:00:00Z,1.1003340507613175,0.5620818994264448,cw
STEI,2022-03-17T00:00:00Z,1.2620426004295504,0.5983513343724962,cw
STEI,2022-03-18T00:00:00Z,1.8492008610306947,1.006455597369623,cw
STEI,2022-03-19T00:00:00Z,2.3052836715379237,1.5900238232510702,cw
STEI,2022-03-20T00:00:00Z,2.65555820588805,1.7424941258095887,cw
STEI,2022-03-21T00:00:00Z,2.660669846413633,1.3007488208423155,cw
STEI,2022-03-22T00:00:00Z,2.686893444773637,1.2311158343205681,cw
STEI,2022-03-23T00:00:00Z,2.1358519130811757,1.0235497178768396,cw
STEI,2022-03-24T00:00:00Z,2.6234833462358944,1.942138987562878,cw
STEI,2022-03-25T00:00:00Z,3.8022004584922016,2.6696973883751043,cw
STEI,2022-03-26T00:00:00Z,3.725203928524713,2.7947256233733953,cw
STEI,2022-03-27T00:00:00Z,3.93121945976604,2.872013445555742,cw
STEI,2022-03-28T00:00:00Z,5.7070127648583515,3.926649928459533,cw
STEI,2022-03-29T00:00:00Z,7.450693985841697,2.683677499098668,cw
STEI,2022-03-30T00:00:00Z,6.684894068014037,1.396224437821379,cw
STEI,2022-03-31T00:00:00Z,4.801117615147709,1.0674301906995902,cw
STEI,2022-04-01T00:00:00Z,6.097981986813972,3.066372846139674,cw
STEI,2022-04-02T00:00:00Z,6.260413202603742,2.6061889982497988,cw
STEI,2022-04-03T00:00:00Z,4.877724560920596,1.974275622896915,cw
STEI,2022-04-04T00:00:00Z,5.592152222622993,2.52109585882051,cw
STEI,2022-04-05T00:00:00Z,5.64552790325326,3.5484757650752594,cw
STEI,2022-04-06T00:00:00Z,3.8183042239583083,2.516969461080315,cw
STEI,2022-04-07T00:00:00Z,3.4016565759491084,1.7456802372400033,cw
STEI,2022-04-08T00:00:00Z,3.2839370349602444,1.4919694564198884,cw
STEI,2022-04-09T00:00:00Z,4.117064044520644,1.6264500989976365,cw
STEI,2022-04-10T00:00:00Z,4.324537012379285,1.7771655948385603,cw
STEI,2022-04-11T00:00:00Z,3.5638478496429875,1.5819284083931038,cw
STEI,2022-04-12T00:00:00Z,3.292040499271586,1.3559602553650072,cw
STEI,2022-04-13T00:00:00Z,2.8202829048173443,1.0782872376197399,cw
STEI,2022-04-14T00:00:00Z,2.28892582704923,0.5312775299302621,cw
STEI,2022-04-15T00:00:00Z,2.376260836334942,0.7134186071707703,cw
STEI,2022-04-16T00:00:00Z,2.320660519636217,1.1961201761768268,cw
STEI,2022-04-17T00:00:00Z,2.240347876560321,0.8927822765516004,cw
STEI,2022-04-18T00:00:00Z,2.1769737097236455,0.781636165283728,cw
STEI,2022-04-19T00:00:00Z,2.181074786175025,0.7589205528763917,cw
STEI,2022-04-20T00:00:00Z,2.1811065332779305,0.7867230928433626,cw
STEI,2022-04-21T00:00:00Z,2.053004278821624,0.7375835855074216,cw
STEI,2022-04-22T00:00:00Z,1.923316798529672,0.6002397597507888,cw
STEI,2022-04-23T00:00:00Z,1.8820579833312905,0.6482022587598518,cw
STEI,2022-04-24T00:00:00Z,2.0813589650431994,0.8184986838710585,cw
STEI,2022-04-25T00:00:00Z,2.1354559810337177,0.6950911467069548,cw
STEI,2022-04-26T00:00:00Z,2.0703778744215957,1.060455209897431,cw
STEI,2022-04-27T00:00:00Z,1.8778646612653223,0.7331125455104314,cw
STEI,2022-04-28T00:00:00Z,1.875732244261407,1.1351860402731073,cw
STEI,2022-04-29T00:00:00Z,1.9936587666834702,0.7840637293564913,cw
STEI,2022-04-30T00:00:00Z,1.9995396400468934,0.6917530376744438,cw
STEI,2022-05-01T00:00:00Z,2.080084927663852,1.0074237774957497,cw
STEI,2022-05-02T00:00:00Z,2.0221612642507965,0.7305207923673214,cw
STEI,2022-05-03T00:00:00Z,1.8297104099491395,0.3716626436062351,cw
STEI,2022-05-04T00:00:00Z,1.8372926463831174,0.38503170643788787,cw
STEI,2022-05-05T00:00:00Z,1.889168885916178,0.5476435922884552,cw
STEI,2022-05-06T00:00:00Z,1.9253735258248466,0.5544076781119294,cw
STEI,2022-05-07T00:00:00Z,2.095618929572637,0.6913853899317395,cw
STEI,2022-05-08T00:00:00Z,2.173761793642047,0.9795674460056205,cw
STEI,2022-05-09T00:00:00Z,2.246315979734215,1.9550817071712312,cw
STEI,2022-05-10T00:00:00Z,2.2694362105198964,1.5150927036980555,cw
STEI,2022-05-11T00:00:00Z,2.255583452833478,1.3418565477956024,cw
STEI,2022-05-12T00:00:00Z,2.53086538968098,1.657710962186975,cw
STEI,2022-05-13T00:00:00Z,2.953157120903104,1.749998626350106,cw
STEI,2022-05-14T00:00:00Z,3.2959432885259647,2.32091613331726,cw
STEI,2022-05-15T00:00:00Z,3.2453677683266138,2.209271762003003,cw
STEI,2022-05-16T00:00:00Z,3.0861099326631356,1.932816873079548,cw
STEI,2022-05-17T00:00:00Z,2.9620821122142633,1.8005406973545532,cw
STEI,2022-05-18T00:00:00Z,2.9130947194733428,2.1453073660389874,cw
STEI,2022-05-19T00:00:00Z,2.9967885597200907,2.2277904380664455,cw
STEI,2022-05-20T00:00:00Z,2.70482981013245,2.073237137994756,cw
STEI,2022-05-21T00:00:00Z,2.6424528353720698,1.968934083121455,cw
STEI,2022-05-22T00:00:00Z,2.6896769023357363,2.035574519139007,cw
STEI,2022-05-23T00:00:00Z,2.607890498145105,1.9434520322162674,cw
STEI,2022-05-24T00:00:00Z,2.6392256579351945,2.02817410093361,cw
STEI,2022-05-25T00:00:00Z,2.660712360065943,2.014157643677041,cw
STEI,2022-05-26T00:00:00Z,2.671157670086361,1.9375098564198094,cw
STEI,2022-05-27T00:00:00Z,2.6160280432196013,1.9001477655530497,cw
STEI,2022-05-28T00:00:00Z,2.631938480223539,1.361141797148719,cw
STEI,2022-05-29T00:00:00Z,2.89703348858626,1.9940843729423583,cw
STEI,2022-05-30T00:00:00Z,2.965230318338688,2.3023166072503045,cw
STEI,2022-05-31T00:00:00Z,3.678936825976289,2.700976382638999,cw
STEI,2022-07-01T00:00:00Z,5.601737402290367,1.8595864360464596,cw
STEI,2022-07-02T00:00:00Z,5.193097702791871,1.5783640166009254,cw
STEI,2022-07-03T00:00:00Z,5.037129914141767,1.6776201855930313,cw
STEI,2022-07-04T00:00:00Z,5.030241008391606,1.7797650787563883,cw
STEI,2022-07-05T00:00:00Z,5.476410042047734,1.633903342683134,cw
STEI,2022-07-06T00:00:00Z,5.618650735891287,2.1006538591481467,cw
STEI,2022-07-07T00:00:00Z,5.6181994080271895,1.9357116486424548,cw
STEI,2022-07-08T00:00:00Z,5.654351551105623,2.2478516862804634,cw
STEI,2022-07-09T00:00:00Z,5.473487524871542,1.7825396143014152,cw
STEI,2022-07-10T00:00:00Z,5.064048547847028,3.2076807557830698,cw
STEI,2022-07-11T00:00:00Z,6.613385491339618,4.022136432803606,cw
STEI,2022-07-12T00:00:00Z,6.747998001392476,3.6954534050491286,cw
STEI,2022-07-13T00:00:00Z,6.7409685071294625,3.723469148047281,cw
STEI,2022-07-14T00:00:00Z,6.47838694220436,3.9993922815780754,cw
STEI,2022-07-15T00:00:00Z,6.212744928691017,2.8193081016086348,cw
STEI,2022-07-16T00:00:00Z,6.406417075724677,2.378261539327626,cw
STEI,2022-07-17T00:00:00Z,6.006889756255918,2.1166546089226803,cw
STEI,2022-07-18T00:00:00Z,5.892137200349786,1.2118599965926433,cw
STEI,2022-07-19T00:00:00Z,6.995914016668237,1.6348644297371218,cw
STEI,2022-07-20T00:00:00Z,7.125007684849619,3.2780358703614976,cw
STEI,2022-07-21T00:00:00Z,6.902235817642598,2.1340825076895347,cw
STEI,2022-07-22T00:00:00Z,6.2619374257443035,1.2931708740803243,cw
STEI,2022-07-23T00:00:00Z,5.889707174393317,1.5768904627400637,cw
STEI,2022-07-24T00:00:00Z,5.819060400225795,2.496888337866791,cw
STEI,2022-07-25T00:00:00Z,5.523984211278685,2.5880610031174336,cw
STEI,2022-07-26T00:00:00Z,5.214452386195488,1.9274951935810807,cw
STEI,2022-07-27T00:00:00Z,5.18938279096414,2.3627599884393775,cw
STEI,2022-07-28T00:00:00Z,5.277109617016457,2.5953098645887946,cw
STEI,2022-07-29T00:00:00Z,5.104098239993109,2.601558910011796,cw
STEI,2022-07-30T00:00:00Z,4.898159575612731,2.3945969470839485,cw
STEI,2022-07-31T00:00:00Z,5.157053729758998,2.7205407757309863,cw
STEI,2022-08-01T00:00:00Z,5.095857987145139,2.462528921694883,cw
STEI,2022-08-02T00:00:00Z,5.294521043733502,1.5907400068298374,cw
STEI,2022-08-03T00:00:00Z,5.725005674216374,1.8346489449850563,cw
STEI,2022-08-04T00:00:00Z,6.760780465669739,2.061146642707638,cw
STEI,2022-08-05T00:00:00Z,6.502282837067,1.9803024894911256,cw
STEI,2022-08-06T00:00:00Z,6.5818895220288995,1.941979803187636,cw
STEI,2022-08-07T00:00:00Z,7.040234526256852,3.1067468944375296,cw
STEI,2022-08-08T00:00:00Z,7.138594202267633,4.227576508062557,cw
STEI,2022-08-09T00:00:00Z,7.364446700073077,2.6554111828933182,cw
STEI,2022-08-10T00:00:00Z,7.276371785169807,3.3923376065953006,cw
STEI,2022-08-11T00:00:00Z,7.271293787224188,2.249836706091163,cw
STEI,2022-08-12T00:00:00Z,7.032643190273892,3.484308762459783,cw
STEI,2022-08-13T00:00:00Z,6.6522120089325005,2.1866122815271436,cw
STEI,2022-08-14T00:00:00Z,7.2359054212726335,3.3409099955945845,cw
STEI,2022-08-15T00:00:00Z,7.543334010279268,2.520253008635008,cw
STEI,2022-08-16T00:00:00Z,7.494441607183433,2.448746866211553,cw
STEI,2022-08-17T00:00:00Z,7.295769965933538,3.1674271394917146,cw
STEI,2022-08-18T00:00:00Z,7.362824631271626,4.08030199325505,cw
STEI,2022-08-19T00:00:00Z,7.541956287809576,3.6766478954713,cw
STEI,2022-08-20T00:00:00Z,7.811733577865825,3.8530666860284954,cw
STEI,2022-08-21T00:00:00Z,8.266328324656417,3.736154119895145,cw
STEI,2022-08-22T00:00:00Z,8.380204964353755,5.147685188591145,cw
STEI,2022-08-23T00:00:00Z,8.313785602248123,5.428204094704888,cw
STEI,2022-08-24T00:00:00Z,8.251930490546654,3.5026716790916024,cw
STEI,2022-08-25T00:00:00Z,8.517824175235612,4.218696525816575,cw
STEI,2022-08-26T00:00:00Z,8.320263012848326,2.82061594197589,cw
STEI,2022-08-27T00:00:00Z,8.001573037996236,2.8899329978490607,cw
STEI,2022-08-28T00:00:00Z,7.767880428872092,2.6657532548762277,cw
STEI,2022-08-29T00:00:00Z,8.55361725368904,2.8218017782709124,cw
STEI,2022-08-30T00:00:00Z,8.511858848264291,2.8146059907028538,cw
STEI,2022-08-31T00:00:00Z,7.88267701130264,2.817141224867369,cw
STEI,2022-09-01T00:00:00Z,7.907963397222523,3.586927444749339,cw
STEI,2022-09-02T00:00:00Z,7.672802548611089,2.4106955626107314,cw
STEI,2022-09-03T00:00:00Z,8.224210016820257,3.3027899670872656,cw
STEI,2022-09-04T00:00:00Z,8.316437933311363,2.8990926609998753,cw
STEI,2022-09-05T00:00:00Z,8.134697723351355,2.7888738696476745,cw
STEI,2022-09-06T00:00:00Z,7.686571744244133,2.2767641227061386,cw
STEI,2022-09-07T00:00:00Z,7.482295078134839,1.6793156790310884,cw
STEI,2022-09-08T00:00:00Z,7.51611208769008,2.593295169191037,cw
STEI,2022-09-09T00:00:00Z,7.560273938221167,2.428808007810876,cw
STEI,2022-09-10T00:00:00Z,7.795660393429901,3.423628488779375,cw
STEI,2022-09-11T00:00:00Z,9.0334074622403,3.9296466550434435,cw
STEI,2022-09-12T00:00:00Z,8.23530986205462,3.5526528805963626,cw
STEI,2022-09-13T00:00:00Z,7.488896649677359,2.570716445462584,cw
STEI,2022-09-14T00:00:00Z,7.2013652785524265,2.5425082030465322,cw
STEI,2022-09-15T00:00:00Z,6.997387831853332,2.439964616079478,cw
STEI,2022-09-16T00:00:00Z,7.007644959745724,2.5807495041885318,cw
STEI,2022-09-17T00:00:00Z,6.994744037086586,1.3818861362927894,cw
STEI,2022-09-18T00:00:00Z,7.232879013961455,1.5953272013956983,cw
STEI,2022-09-19T00:00:00Z,6.987181471627878,2.145119807208886,cw
STEI,2022-09-20T00:00:00Z,6.487390206351529,3.256649231493521,cw
STEI,2022-09-21T00:00:00Z,6.45653800181965,1.3651749858609148,cw
STEI,2022-09-22T00:00:00Z,6.025331821205362,2.074665142592598,cw
STEI,2022-09-23T00:00:00Z,5.494168537829403,2.9323090694373364,cw
STEI,2022-09-24T00:00:00Z,4.94258672045807,2.815757654224634,cw
STEI,2022-09-25T00:00:00Z,4.7875590490334,2.184675948382383,cw
STEI,2022-09-26T00:00:00Z,4.430209887911124,1.3327024926556912,cw
STEI,2022-09-27T00:00:00Z,4.530210616707275,1.2686773375122724,cw
STEI,2022-09-28T00:00:00Z,4.389152933009063,1.2261676066817406,cw
STEI,2022-09-29T00:00:00Z,4.6477418299945255,1.6888859848756486,cw
STEI,2022-09-30T00:00:00Z,4.2557278514011845,1.3510985668675686,cw
STEI,2022-10-01T00:00:00Z,3.5643164606986932,0.8982499476561463,cw
STEI,2022-10-02T00:00:00Z,3.770096873044477,1.6585803429722903,cw
STEI,2022-10-03T00:00:00Z,3.6922445568622875,1.4405051659092962,cw
STEI,2022-10-04T00:00:00Z,3.658218315918949,1.5476719108679684,cw
STEI,2022-10-05T00:00:00Z,3.593004395623512,1.4022813923996764,cw
STEI,2022-10-06T00:00:00Z,3.6167508960579235,1.4805337052380851,cw
STEI,2022-10-07T00:00:00Z,3.7699232333695,1.3076514996885689,cw
STEI,2022-10-08T00:00:00Z,3.564823577696279,0.8491199971695935,cw
STEI,2022-10-09T00:00:00Z,3.059528582364904,0.7063909740168711,cw
STEI,2022-10-10T00:00:00Z,3.0590676981704332,0.7781296121398884,cw
STEI,2022-10-11T00:00:00Z,3.0853475633437846,1.8487920026615594,cw
STEI,2022-10-12T00:00:00Z,3.2304420123853177,0.7901138628822106,cw
STEI,2022-10-13T00:00:00Z,3.048042361454733,1.9649464105845504,cw
STEI,2022-10-14T00:00:00Z,2.995152450614097,1.0816323503778997,cw
STEI,2022-10-15T00:00:00Z,2.874416373326987,1.5860960098876855,cw
STEI,2022-10-16T00:00:00Z,2.766644098930753,0.8377370211368297,cw
